"Ano:2016 Modelo: Todos Data: 06/12/2016
Categoria: Todas Motor: Todos Última Atualização: 06/12/2016
Marca: Todas
INSTITUTO NACIONAL DE METROLOGIA,
QUALIDADE E TECNOLOGIA
PROGRAMA BRASILEIRO DE ETIQUETAGEM ­ PBE
Tabelas de Consumo/Eficiência
Etiqueta Nacional de Conservação de Energia ­ ENCE
Energética
Veículos Automotores Leves
Categoria Todas
Modelos com classificação PBE para ENCE
Comparação entre modelos participantes
Ano2016
35Marcas
Valor de CO2 da
1102 Modelos/Versões emissão no
escapamento referente Valores em km/l medidos em condições padrão de laboratório (NBR7024) e ajustados para
349Modelo(s) com Selo CONPET ao combustível de simular condições mais comuns de utilização. O consumo percebido pelo motorista poderá
origem fóssil não variar para mais ou para menos, dependendo das condições de uso. Para saber por que,
renovável consulte: www.inmetro.gov.br e www.conpet.gov.br",,None_1,None_2,None_3,None_4,None_5,None_6,None_7,None_8,None_9,None_10,None_11,None_12,None_13,None_14,None_15,None_16,None_17,None_18,None_19,None_20,None_21,Página,Ano,
,PEUGEOT,Boxer,2.3­16V,Minibus 330M,M­5,S,H,D,"0,020","0,047","0,289",C,\,236,\,\,"7,9","9,6","3,18",E,E,­,39,2016,COMERCIAL
,PEUGEOT,Boxer,2.3­16V,Furgão 350LH,M­5,S,H,D,"0,020","0,047","0,289",C,\,236,\,\,"7,9","9,6","3,18",E,E,­,39,2016,COMERCIAL
,RELY,Van,1.0­16V,,M­5,S,H,G,"0,019","0,485","0,028",A,\,169,\,\,"7,7","8,7","2,74",E,D,­,39,2016,COMERCIAL
,RENAULT,Kangoo,1.6­16V,Express,M­5,S,M,F,"0,035","0,372","0,033",B,0,144,"6,1","7,1","8,8","10,3","2,34",B,C,­,39,2016,COMERCIAL
,CHEVROLET,Montana,1.4­8V,LS,M­5,S,H,F,"0,026","0,655","0,014",A,0,121,"7,1","8,3","10,4","12,0","1,99",B,C,­,39,2016,"CARGA
DERIVADO"
,CHEVROLET,Montana,1.4­8V,Sport,M­5,S,H,F,"0,026","0,655","0,014",A,0,121,"7,1","8,3","10,4","12,0","1,99",B,C,­,39,2016,"CARGA
DERIVADO"
,CHEVROLET,Montana (2017),1.4­8V,LS1,M­5,N,H,F,"0,025","0,458","0,009",A,0,107,"7,9","9,2","11,7","13,4","1,76",A,B,SIM,39,2016,"CARGA
DERIVADO"
,CHEVROLET,Montana (2017),1.4­8V,LS2,M­5,S,H,F,"0,028","0,401","0,013",A,0,113,"7,5","8,4","11,3","12,6","1,87",A,B,SIM,39,2016,"CARGA
DERIVADO"
,CHEVROLET,Montana (2017),1.4­8V,Sport,M­5,S,H,F,"0,028","0,401","0,013",A,0,113,"7,5","8,4","11,3","12,6","1,87",A,B,SIM,39,2016,"CARGA
DERIVADO"
,FIAT,Fiorino,1.4­8V,Furgão,M­5,N,M,F,"0,014","0,291","0,030",A,0,119,"7,5","8,3","10,7","12,1","1,92",A,B,SIM,39,2016,"CARGA
DERIVADO"
,FIAT,Fiorino (2017),1.4­8V,,M­5,N,H,F,"0,018","0,332","0,025",A,0,118,"7,3","8,3","10,7","12,3","1,94",B,B,­,39,2016,"CARGA
DERIVADO"
,FIAT,Fiorino (2017),1.4­8V,Hard Working,M­5,S,H,F,"0,025","0,445","0,025",A,0,113,"7,6","8,8","11,0","13,2","1,85",A,B,SIM,39,2016,"CARGA
DERIVADO"
,FIAT,Novo Uno,1.4­8V,Furgão,M­5,S,H,F,"0,022","0,394","0,034",A,0,114,"7,8","8,8","11,2","12,5","1,84",A,B,SIM,39,2016,"CARGA
DERIVADO"
,FIAT,Strada,1.6­16V,Trekking CD,M­5,S,H,F,"0,023","0,490","0,029",A,0,126,"7,0","7,7","10,0","11,2","2,08",C,C,­,39,2016,"CARGA
DERIVADO"
,FIAT,Strada,1.4­8V,Working CC,M­5,N,H,F,"0,017","0,325","0,037",A,0,127,"7,0","7,6","10,3","10,9","2,07",C,C,­,39,2016,"CARGA
DERIVADO"
,FIAT,Strada,1.4­8V,CE,M­5,N,H,F,"0,017","0,325","0,037",A,0,127,"7,0","7,6","10,3","10,9","2,07",C,C,­,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Saveiro CS,1.6­8V,Startline,M­5,S,H,F,"0,021","0,419","0,020",A,0,123,"7,3","7,9","10,5","11,4","2,00",B,C,­,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Saveiro CS,1.6­8V,Trendline,M­5,S,H,F,"0,021","0,419","0,020",A,0,123,"7,3","7,9","10,5","11,4","2,00",B,C,­,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Saveiro CS,1.6­8V,Surf,M­5,S,H,F,"0,021","0,419","0,020",A,0,123,"7,3","7,9","10,5","11,4","2,00",B,C,­,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Nova Saveiro CS,1.6­8V,Robust,M­5,S,H,F,"0,021","0,426","0,024",A,0,117,"7,5","8,8","10,8","12,4","1,89",A,B,SIM,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Nova Saveiro CS,1.6­8V,Trendline,M­5,S,H,F,"0,021","0,426","0,024",A,0,117,"7,5","8,8","10,8","12,4","1,89",A,B,SIM,39,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Nova Saveiro CE,1.6­8V,Trendline,M­5,S,H,F,"0,025","0,402","0,023",A,0,114,"7,5","8,8","10,9","12,8","1,87",A,B,SIM,39,2016,"CARGA
DERIVADO"
,,,,,,,,,,,,,,,,,,,,,,,39,2016,
,,,,,,,,,,,,,,,,,,,,,,,39,2016,
,,,,,,,,,,,,,,,,,,,,,,,39,2016,Página 39 / 44
,,,,,,,,,,,,,,,,,,,,,,,39,2016,
,,,,,,,,,,,,,,,,,,,,,,,40,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",40,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,40,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,40,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,40,2016,
,VOLKSWAGEN,Nova Saveiro CD,1.6­8V,Trendline,M­5,S,H,F,"0,020","0,357","0,024",A,0,117,"7,6","8,6","10,9","12,1","1,89",A,B,SIM,40,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Nova Saveiro CD,1.6­8V,Highline,M­5,S,H,F,"0,020","0,357","0,024",A,0,117,"7,6","8,6","10,9","12,1","1,89",A,B,SIM,40,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Saveiro CE (Pneus On Road),1.6­16V,Cross,M­5,S,H,F,"0,026","0,261","0,020",A,0,116,"7,3","9,1","10,6","13,1","1,88",A,B,SIM,40,2016,"CARGA
DERIVADO"
,VOLKSWAGEN,Saveiro CD (Pneus On Road),1.6­16V,Cross,M­5,S,H,F,"0,027","0,281","0,022",A,0,120,"7,2","8,6","10,4","12,4","1,94",B,B,­,40,2016,"CARGA
DERIVADO"
,CHEVROLET,S10,2.5­16V,"High Country
Cabine Dupla
4x4",M­6,S,H,F,"0,020","0,799","0,013",A,0,176,"5,1","5,5","7,4","8,2","2,90",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,"High Country
Cabine Dupla
4x2",M­6,S,H,F,"0,020","0,799","0,013",A,0,176,"5,1","5,5","7,4","8,2","2,90",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.4­8V,LS,M­5,S,H,F,"0,036","0,686","0,053",A,0,187,"4,8","5,5","7,0","7,9","3,03",D,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.4­8V,"Advantage
Cabine Dupla
4x2",M­5,S,H,F,"0,036","0,686","0,053",A,0,187,"4,8","5,5","7,0","7,9","3,03",D,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LS,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LT,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LTZ,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,"L Free Ride
Advantage
Cabine Dupla
4x2",M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LS,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LT,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,LTZ,M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.5­16V,"Free Ride
Advantage
Cabine Dupla
4x4",M­6,S,H,F,"0,017","0,607","0,016",A,0,178,"4,9","5,5","7,2","8,2","2,97",C,E,­,40,2016,PICAPE
,CHEVROLET,S10,2.4­8V,"LS Cabine
Simples 4x2",M­5,S,H,F,"0,036","0,686","0,053",A,0,187,"4,8","5,5","7,0","7,9","3,03",D,E,­,40,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"LS Cabine
Dupla 4x2",M­6,S,E,F,"0,017","0,277","0,047",A,0,153,"5,6","6,4","8,4","9,5","2,53",A,D,­,40,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"LT Cabine
Dupla 4x2",M­6,S,E,F,"0,017","0,277","0,047",A,0,153,"5,6","6,4","8,4","9,5","2,53",A,D,­,40,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"LTZ Cabine
Dupla 4x2",M­6,S,E,F,"0,017","0,277","0,047",A,0,153,"5,6","6,4","8,4","9,5","2,53",A,D,­,40,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"LT Cabine
Dupla 4x4",M­6,S,E,F,"0,013","0,343","0,061",A,0,160,"5,3","6,1","8,1","9,1","2,66",A,D,­,40,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"LTZ Cabine
Dupla 4x4",M­6,S,E,F,"0,013","0,343","0,061",A,0,160,"5,3","6,1","8,1","9,1","2,66",A,D,­,40,2016,PICAPE
,,,,,,,,,,,,,,,,,,,,,,,40,2016,
,,,,,,,,,,,,,,,,,,,,,,,40,2016,
,,,,,,,,,,,,,,,,,,,,,,,40,2016,Página 40 / 44
,,,,,,,,,,,,,,,,,,,,,,,40,2016,
,,,,,,,,,,,,,,,,,,,,,,,41,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",41,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,41,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,41,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,41,2016,
,CHEVROLET,S10 (2017),2.5­16V,"LS Cabine
Simples 4x2",M­6,S,E,F,"0,019","0,230","0,040",A,0,161,"5,6","6,0","8,2","8,8","2,64",A,D,­,41,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"High Country
Cabine Dupla
4x2",M­6,S,E,F,"0,015","0,263","0,051",A,0,154,"5,5","6,4","8,3","9,5","2,56",A,D,­,41,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"High Country
Cabine Dupla
4x4",M­6,S,E,F,"0,021","0,311","0,053",A,0,162,"5,3","6,1","8,0","9,0","2,68",A,D,­,41,2016,PICAPE
,CHEVROLET,S10 (2017),2.5­16V,"Advantage
Cabine Dupla
4x2",M­6,S,E,F,"0,014","0,277","0,047",A,0,153,"5,6","6,4","8,4","9,5","2,53",A,D,­,41,2016,PICAPE
,CHEVROLET,S10 Diesel (2017),2.8­16V,"LS Cabine
Simples 4x4",M­6,S,E,D,"0,021","0,124","0,289",C,\,211,\,\,"8,8","10,4","2,86",B,D,­,41,2016,PICAPE
,CHEVROLET,S10 Diesel (2017),2.8­16V,"LS Cabine
Chassis 4x4",M­6,S,E,D,"0,021","0,124","0,289",C,\,211,\,\,"8,8","10,4","2,86",B,D,­,41,2016,PICAPE
,CHEVROLET,S10 Diesel (2017),2.8­16V,"LS Cabine
Dupla 4x4",M­6,S,E,D,"0,019","0,112","0,316",C,\,223,\,\,"8,4","10,4","2,97",C,E,­,41,2016,PICAPE
,CHEVROLET,S10 Diesel (2017),2.8­16V,"LT Cabine
Dupla 4x4",M­6,S,E,D,"0,019","0,112","0,316",C,\,223,\,\,"8,4","10,4","2,97",C,E,­,41,2016,PICAPE
,FIAT,Toro,1.8­16V,Freedon,A­6,S,E,F,"0,028","0,458","0,029",A,0,149,"5,8","7,4","8,3","10,5","2,40",A,D,­,41,2016,PICAPE
,FIAT,Toro,2.0­16V,Freedon 4X2,M­6,S,E,D,"0,043","0,075","0,266",B,\,176,\,\,"10,8","12,5","2,33",A,C,­,41,2016,PICAPE
,FIAT,Toro,2.0­16V,Volcano 4X4,A­9,S,E,D,"0,011","0,055","0,230",B,\,204,\,\,"9,0","11,2","2,76",B,D,­,41,2016,PICAPE
,FIAT,Toro,2.0­16V,Freedon 4X4,M­6,S,E,D,"0,039","0,072","0,254",B,\,181,\,\,"10,3","12,1","2,44",A,D,­,41,2016,PICAPE
,FIAT,Toro,2.4­16V,Freedon,A­9,S,E,F,"0,023","0,580","0,011",A,0,143,"5,9","7,4","8,6","10,8","2,34",A,C,­,41,2016,PICAPE
,FORD,Ranger 4x4 C. Dupla,3.2­20V,LTD,A­6,S,E,D,"0,019","0,105","0,321",C,\,219,\,\,"8,5","10,1","2,96",C,E,­,41,2016,PICAPE
,FORD,Ranger 4x4 C. Dupla,3.2­20V,XLT,A­6,S,E,D,"0,038","0,132","0,324",C,\,229,\,\,"8,3","9,5","3,10",D,E,­,41,2016,PICAPE
,FORD,Ranger 4x4 C. Dupla,3.2­20V,XLT,M­6,S,E,D,"0,026","0,083","0,319",C,\,218,\,\,"8,5","10,2","2,96",C,E,­,41,2016,PICAPE
,FORD,Ranger 4x4 C. Dupla,2.2­16V,XLS,A­6,S,E,D,"0,013","0,040","0,247",B,\,218,\,\,"8,4","10,4","2,95",C,E,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton,2.4­16V,4X2,M­5,S,H,F,"0,018","0,568","0,015",A,0,211,"4,3","4,8","6,1","7,2","3,44",E,E,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton,3.5­24V,HPE 4X4,A­4,S,H,F,"0,028","0,618","0,076",C,0,273,"3,2","3,9","4,8","5,6","4,46",E,E,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton HPE,3.2­16V,GLS,M­5,S,H,D,"0,022","0,023","0,321",C,\,216,\,\,"8,8","10,6","2,85",B,D,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton HPE,3.2­16V,GLX,M­5,S,H,D,"0,022","0,023","0,321",C,\,216,\,\,"8,8","10,6","2,85",B,D,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton HPE,3.2­16V,GL,M­5,S,H,D,"0,022","0,023","0,321",C,\,216,\,\,"8,8","10,6","2,85",B,D,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton Sport,2.4­16V,GLS,M­6,S,H,D,"0,022","0,028","0,289",C,\,178,\,\,"10,1","13,2","2,38",A,D,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton Sport,2.4­16V,HPE,A­5,S,H,D,"0,003","0,028","0,288",C,\,189,\,\,"9,8","11,8","2,53",A,D,­,41,2016,PICAPE
,MITSUBISHI,L200 Triton Sport,2.4­16V,HPE Top,A­5,S,H,D,"0,003","0,028","0,288",C,\,189,\,\,"9,8","11,8","2,53",A,D,­,41,2016,PICAPE
,RELY,Pick­Up,1.0­16V,,M­5,S,H,G,"0,020","0,305","0,029",A,\,170,\,\,"7,9","8,2","2,76",B,D,­,41,2016,PICAPE
,RELY,Pick­Up Cabine Dupla,1.0­16V,Basic,M­5,S,H,G,"0,035","0,760","0,048",B,\,179,\,\,"7,3","8,0","2,92",C,E,­,41,2016,PICAPE
,RELY,Pick­Up Cabine Dupla,1.0­16V,CC,M­5,S,H,G,"0,035","0,760","0,048",B,\,179,\,\,"7,3","8,0","2,92",C,E,­,41,2016,PICAPE
,RELY,Pick­Up Cabine Dupla,1.0­16V,Comfort,M­5,S,H,G,"0,035","0,760","0,048",B,\,179,\,\,"7,3","8,0","2,92",C,E,­,41,2016,PICAPE
,RELY,Pick­Up Ex Basic,1.0­16V,EX Basic,M­5,N,M,G,"0,022","0,369","0,035",A,\,164,\,\,"8,1","8,7","2,66",A,D,­,41,2016,PICAPE
,,,,,,,,,,,,,,,,,,,,,,,41,2016,
,,,,,,,,,,,,,,,,,,,,,,,41,2016,Página 41 / 44
,,,,,,,,,,,,,,,,,,,,,,,41,2016,
,,,,,,,,,,,,,,,,,,,,,,,42,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",42,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,42,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,42,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,42,2016,
,RENAULT,Oroch,1.6­16V,Dynamique,M­5,S,H,F,"0,022","0,365","0,043",A,0,133,"6,6","7,5","9,6","10,9","2,17",A,C,­,42,2016,PICAPE
,RENAULT,Oroch,1.6­16V,Expression,M­5,S,H,F,"0,022","0,365","0,043",A,0,133,"6,6","7,5","9,6","10,9","2,17",A,C,­,42,2016,PICAPE
,RENAULT,Oroch,1.6­16V,Outsider,M­5,S,H,F,"0,022","0,365","0,043",A,0,133,"6,6","7,5","9,6","10,9","2,17",A,C,­,42,2016,PICAPE
,RENAULT,Oroch,2.0­16V,Dynamique,M­6,S,H,F,"0,031","0,296","0,036",B,0,137,"6,4","7,3","9,2","10,8","2,24",A,C,­,42,2016,PICAPE
,RENAULT,Oroch,2.0­16V,Outsider,M­6,S,H,F,"0,031","0,296","0,036",B,0,137,"6,4","7,3","9,2","10,8","2,24",A,C,­,42,2016,PICAPE
,RENAULT,Oroch (2017),2.0­16V,Dynamique,M­6,S,E­H,F,"0,029","0,619","0,024",A,0,130,"7,0","7,4","10,0","10,9","2,11",A,C,­,42,2016,PICAPE
,RENAULT,Oroch (2017),2.0­16V,"Dynamique
(4X2)",A­4,S,E­H,F,"0,025","0,312","0,042",A,0,144,"5,9","7,6","8,6","10,8","2,34",A,C,­,42,2016,PICAPE
,TOYOTA,Hilux 4X2,2.7­16V,CD SRV,A­6,S,E,F,"0,011","0,226","0,020",A,0,186,"4,8","5,6","6,9","8,1","3,02",C,E,­,42,2016,PICAPE
,TOYOTA,Hilux 4X2,2.7­16V,CD SR,A­6,S,E,F,"0,011","0,226","0,020",A,0,186,"4,8","5,6","6,9","8,1","3,02",C,E,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.7­16V,CD SRV,A­6,S,E,F,"0,011","0,226","0,020",A,0,186,"4,8","5,6","6,9","8,1","3,02",C,E,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,SRX,A­6,S,E,D,"0,002","0,037","0,279",B,\,208,\,\,"9,0","10,5","2,81",B,D,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,SRV,A­6,S,E,D,"0,002","0,037","0,279",B,\,208,\,\,"9,0","10,5","2,81",B,D,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,SR,A­6,S,E,D,"0,002","0,037","0,279",B,\,208,\,\,"9,0","10,5","2,81",B,D,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,STD,M­6,S,E,D,"0,022","0,100","0,294",C,\,199,\,\,"9,3","11,2","2,69",A,D,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,SC,M­6,S,E,D,"0,022","0,100","0,294",C,\,199,\,\,"9,3","11,2","2,69",A,D,­,42,2016,PICAPE
,TOYOTA,Hilux 4X4,2.8­16V,CC,M­6,S,E,D,"0,022","0,100","0,294",C,\,199,\,\,"9,3","11,2","2,69",A,D,­,42,2016,PICAPE
,VOLKSWAGEN,Amarok,2.0­16V,SE,M­6,S,H,D,"0,018","0,088","0,287",C,\,228,\,\,"8,5","9,3","3,08",D,E,­,42,2016,PICAPE
,VOLKSWAGEN,Amarok,2.0­16V,Trendline,M­6,S,H,D,"0,018","0,088","0,287",C,\,228,\,\,"8,5","9,3","3,08",D,E,­,42,2016,PICAPE
,VOLKSWAGEN,Amarok,2.0­16V,Trendline,A­8,S,H,D,"0,013","0,032","0,246",B,\,220,\,\,"8,9","9,2","2,98",C,E,­,42,2016,PICAPE
,VOLKSWAGEN,Amarok,2.0­16V,Darklabel,A­8,S,H,D,"0,013","0,032","0,246",B,\,220,\,\,"8,9","9,2","2,98",C,E,­,42,2016,PICAPE
,VOLKSWAGEN,Amarok,2.0­16V,Highline,A­8,S,H,D,"0,013","0,032","0,246",B,\,220,\,\,"8,9","9,2","2,98",C,E,­,42,2016,PICAPE
,AUDI,RS6 Avant Plus,4.0­32V,,A­8,S,E,G,"0,011","0,162","0,021",A,\,192,\,\,"6,3","8,9","3,12",D,E,­,42,2016,ESPORTIVO
,AUDI,R8 (2017),5.2­40V,Coupé,DCT­7,S,E,G,"0,023","0,209","0,046",A,\,241,\,\,"5,2","6,8","3,90",E,E,­,42,2016,ESPORTIVO
,AUDI,RS7 Sportback Plus,4.0­32V,,A­8,S,E,G,"0,011","0,162","0,021",A,\,192,\,\,"6,3","8,9","3,12",D,E,­,42,2016,ESPORTIVO
,AUDI,R8,5.2­40V,Coupé (550cv),DCT­7,S,E,G,"0,027","0,353","0,021",A,\,249,\,\,"4,8","7,5","3,96",E,E,­,42,2016,ESPORTIVO
,AUDI,S7 Sportback,4.0­32V,(450cv),DCT­7,S,E,G,"0,009","0,149","0,012",A,\,176,\,\,"6,9","9,8","2,81",C,D,­,42,2016,ESPORTIVO
,AUDI,TT,2.0­16V,Coupé (230cv),DCT­6,S,E,G,"0,013","0,139","0,022",A,\,123,\,\,"9,9","12,7","1,99",A,C,­,42,2016,ESPORTIVO
,AUDI,TT,2.0­16V,"Roadster
(230cv)",DCT­6,S,E,G,"0,011","0,175","0,035",A,\,122,\,\,"10,0","12,8","1,97",A,C,­,42,2016,ESPORTIVO
,AUDI,TTS,2.0­16V,Coupé (286cv),DCT­6,S,E,G,"0,013","0,221","0,026",A,\,140,\,\,"9,2","10,7","2,25",A,C,­,42,2016,ESPORTIVO
,AUDI,TTS,2.0­16V,"Roadster
(286cv)",DCT­6,S,E,G,"0,012","0,216","0,021",A,\,141,\,\,"9,0","10,7","2,27",A,C,­,42,2016,ESPORTIVO
,BMW,428i,2.0­16V,Cabrio,A­8,S,E­H,G,"0,008","0,198","0,010",A,\,140,\,\,"8,5","11,9","2,27",A,C,­,42,2016,ESPORTIVO
,BMW,430i,2.0­16V,Cabrio,A­8,S,E­H,G,"0,016","0,151","0,032",A,\,127,\,\,"9,8","12,0","2,06",A,C,­,42,2016,ESPORTIVO
,BMW,430i,2.0­16V,Gran Coupe,A­8,S,E­H,G,"0,016","0,199","0,029",A,\,125,\,\,"9,9","12,2","2,03",B,C,­,42,2016,GRANDE
,BMW,M235i,3.0­24V,,A­8,S,E­H,G,"0,011","0,053","0,012",A,\,153,\,\,"7,7","11,3","2,47",B,D,­,42,2016,ESPORTIVO
,BMW,M4,3.0­24V,Cabrio,DCT­7,S,E­H,G,"0,008","0,042","0,012",A,\,160,\,\,"7,6","10,2","2,59",B,D,­,42,2016,ESPORTIVO
,,,,,,,,,,,,,,,,,,,,,,,42,2016,
,,,,,,,,,,,,,,,,,,,,,,,42,2016,
,,,,,,,,,,,,,,,,,,,,,,,42,2016,Página 42 / 44
,,,,,,,,,,,,,,,,,,,,,,,42,2016,
,,,,,,,,,,,,,,,,,,,,,,,43,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",43,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,43,2016,
